高浜駅	茨城県
田上駅	新潟県
高屋駅	山形県
滝駅	栃木県	兵庫県
滝ノ間駅	秋田県
滝谷駅	福島県
竹岡駅	千葉県
竹沢駅	埼玉県
田沢駅	長野県
田沢湖駅	秋田県
田尻駅	宮城県
只見駅	福島県
立川駅	東京都
立小路駅	山形県
龍岡城駅	長野県
竜田駅	福島県
辰野駅	長野県	長野県
伊達駅	福島県
立ケ花駅	長野県
立川目駅	岩手県
館腰駅	宮城県
館山駅	千葉県
楯山駅	山形県
種市駅	岩手県
種差海岸駅	青森県
田端駅	東京都
玉川駅	岩手県
玉川村駅	茨城県
田町駅	東京都
玉戸駅	茨城県
田山駅	岩手県
俵田駅	千葉県
丹荘駅	埼玉県
近川駅	青森県
茅ケ崎駅	神奈川県
近津駅	福島県
千国駅	長野県
千倉駅	千葉県
茅野駅	長野県
千葉駅	千葉県
千葉みなと駅	千葉県
中郡駅	山形県
銚子駅	千葉県
長者町駅	千葉県
都賀駅	千葉県
塚目駅	宮城県
塚山駅	新潟県
津軽新城駅	青森県
津軽浜名駅	青森県
津軽二股駅	青森県
津軽宮田駅	青森県
津軽湯の沢駅	青森県
津川駅	新潟県
月岡駅	新潟県
槻木駅	宮城県
津久田駅	群馬県
辻堂駅	神奈川県
津田沼駅	千葉県
津田山駅	神奈川県
土浦駅	茨城県
土崎駅	秋田県
土沢駅	岩手県
土樽駅	新潟県
榴ケ岡駅	宮城県
津南駅	新潟県
燕駅	新潟県
燕三条駅	新潟県
津谷駅	山形県
鶴岡駅	山形県
鶴ケ坂駅	青森県
鶴形駅	秋田県
鶴田駅	栃木県
鶴泊駅	青森県
鶴見駅	神奈川県
鶴見小野駅	神奈川県
手樽駅	宮城県
出戸浜駅	秋田県
手ノ子駅	山形県
寺尾駅	新潟県
寺泊駅	新潟県
天童駅	山形県
天童南駅	山形県
天王駅	秋田県
天王台駅	千葉県
土合駅	群馬県
土市駅	新潟県
東海駅	茨城県
東金駅	千葉県
東京駅	東京都	東京都
峠駅	山形県
東光寺駅	新潟県
堂島駅	福島県
東照宮駅	宮城県
洞泉駅	岩手県
塔寺駅	福島県
東名駅	宮城県
東北福祉大前駅	宮城県
十日市場駅	神奈川県
十日町駅	新潟県
遠野駅	岩手県
戸狩野沢温泉駅	長野県
徳沢駅	福島県
土気駅	千葉県
土底浜駅	新潟県
戸田駅	埼玉県	山口県
戸田公園駅	埼玉県
栃木駅	栃木県
戸塚駅	神奈川県
驫木駅	青森県
土深井駅	秋田県
富岡駅	福島県
富田駅	栃木県	三重県
富根駅	秋田県
友部駅	茨城県
豊栄駅	新潟県
豊科駅	長野県
豊田駅	東京都
豊野駅	長野県
豊原駅	栃木県
豊実駅	新潟県
東浪見駅	千葉県
鳥形駅	秋田県
鳥沢駅	山梨県
取手駅	茨城県
土呂駅	埼玉県
十和田南駅	秋田県
撫牛子駅	青森県
直江津駅	新潟県
中浦駅	新潟県
長浦駅	千葉県
中浦和駅	埼玉県
長岡駅	新潟県
中神駅	東京都
中萱駅	長野県
中川駅	山形県
中込駅	長野県
長坂駅	山梨県
中佐都駅	長野県
中沢駅	青森県
長沢駅	山形県
中条駅	新潟県
中菅谷駅	茨城県
中田駅	青森県	徳島県
永田駅	千葉県
長津田駅	神奈川県
中豊駅	福島県
長鳥駅	新潟県
長苗代駅	青森県
中野駅	東京都
長野駅	長野県
中野栄駅	宮城県
中野島駅	神奈川県
中之条駅	群馬県
長野原草津口駅	群馬県
中舟生駅	茨城県
長町駅	宮城県
長峰駅	青森県
中山駅	神奈川県
中山宿駅	福島県
中山平温泉駅	宮城県
勿来駅	福島県
那古船形駅	千葉県
那須塩原駅	栃木県
夏井駅	福島県
名取駅	宮城県
七日町駅	福島県
浪江駅	福島県
浪岡駅	青森県
浪花駅	千葉県
滑河駅	千葉県
行川アイランド駅	千葉県
滑津駅	長野県
成田駅	千葉県
成田空港駅	千葉県
鳴子温泉駅	宮城県
鳴子御殿湯駅	宮城県
鳴沢駅	青森県
成島駅	山形県
成瀬駅	東京都
成東駅	千葉県
新潟駅	新潟県
新潟大学前駅	新潟県
新座駅	埼玉県
新崎駅	新潟県
仁井田駅	栃木県	高知県
新津駅	新潟県
新月駅	岩手県
新鶴駅	福島県
新治駅	茨城県
苦竹駅	宮城県
仁賀保駅	秋田県
西浦和駅	埼玉県
西大井駅	東京都
西大崎駅	宮城県
西大滝駅	長野県
西大宮駅	埼玉県
西荻窪駅	東京都
西川口駅	埼玉県
西川越駅	埼玉県
西国立駅	東京都
西国分寺駅	東京都
西寒河江駅	山形県
西塩釜駅	宮城県
西新発田駅	新潟県
西条駅	長野県	広島県
西立川駅	東京都
西千葉駅	千葉県
西燕駅	新潟県
西中通駅	新潟県
西那須野駅	栃木県
西日暮里駅	東京都
西八王子駅	東京都
西府駅	東京都
西袋駅	山形県
西船橋駅	千葉県
西古川駅	宮城県
西松井田駅	群馬県
西目駅	秋田県
西山駅	新潟県
西米沢駅	山形県
西若松駅	福島県
似内駅	岩手県
日光駅	栃木県
新田駅	宮城県	京都府
日立木駅	福島県
日暮里駅	東京都
二戸駅	岩手県
二宮駅	神奈川県
二本松駅	福島県
韮崎駅	山梨県
庭坂駅	福島県
糠沢駅	秋田県
額田駅	茨城県
沼田駅	群馬県
根岸駅	神奈川県	福島県
鼠ケ関駅	山形県
根府川駅	神奈川県
野上原駅	茨城県
野木駅	栃木県
野木沢駅	福島県
野崎駅	栃木県	大阪府
野沢駅	福島県
能代駅	秋田県
及位駅	山形県
のの岳駅	宮城県
野蒜駅	宮城県
延方駅	茨城県
野辺地駅	青森県
野辺山駅	長野県
登戸駅	神奈川県
拝島駅	東京都
萩生駅	山形県
白山駅	新潟県
白馬駅	長野県
白馬大池駅	長野県
柏矢町駅	長野県
羽黒駅	茨城県
羽黒下駅	長野県
馬喰町駅	東京都
箱石駅	岩手県
箱根ケ崎駅	東京都
羽沢横浜国大駅	神奈川県
階上駅	青森県
橋本駅	神奈川県	和歌山県
蓮田駅	埼玉県
羽立駅	秋田県
八王子駅	東京都
八王子みなみ野駅	東京都
蓮駅	長野県
八戸駅	青森県
八幡平駅	秋田県
八森駅	秋田県
八郎潟駅	秋田県
初狩駅	山梨県
八丁畷駅	神奈川県
八丁堀駅	東京都
鳩ノ巣駅	東京都
羽鳥駅	茨城県
花泉駅	岩手県
花巻駅	岩手県
花巻空港駅	岩手県
羽生田駅	新潟県
羽根尾駅	群馬県
浜金谷駅	千葉県
浜川崎駅	神奈川県
浜野駅	千葉県
浜松町駅	東京都
浜吉田駅	宮城県
羽村駅	東京都
早川駅	神奈川県
早口駅	秋田県
林崎駅	青森県
早戸駅	福島県
早通駅	新潟県
原宿駅	東京都
腹帯駅	岩手県
原当麻駅	神奈川県
原ノ町駅	福島県
春木場駅	岩手県
晴山駅	岩手県
番田駅	神奈川県
磐梯熱海駅	福島県
磐梯町駅	福島県
東秋留駅	東京都
東我孫子駅	千葉県
東浦和駅	埼玉県
東青梅駅	東京都
東大崎駅	宮城県
東大館駅	秋田県
東大更駅	岩手県
東大宮駅	埼玉県
東柏崎駅	新潟県
東金井駅	山形県
東神奈川駅	神奈川県
東川口駅	埼玉県
東清川駅	千葉県
東下条駅	新潟県
東小金井駅	東京都
東小諸駅	長野県
東酒田駅	山形県
東三条駅	新潟県
東塩釜駅	宮城県
東十条駅	東京都
東白石駅	宮城県
東逗子駅	神奈川県
東仙台駅	宮城県
東館駅	福島県
東千葉駅	千葉県
東所沢駅	埼玉県
東戸塚駅	神奈川県
東中神駅	東京都
東長沢駅	山形県
東中野駅	東京都
東長原駅	福島県
東新潟駅	新潟県
東新津駅	新潟県
東根駅	山形県
東能代駅	秋田県
東八森駅	秋田県
東飯能駅	埼玉県
東福島駅	福島県
東福生駅	東京都
東船橋駅	千葉県
東松戸駅	千葉県
東山梨駅	山梨県
東矢本駅	宮城県
東結城駅	茨城県
東横田駅	千葉県
東鷲宮駅	埼玉県
干潟駅	千葉県
蟇目駅	岩手県
久ノ浜駅	福島県
聖高原駅	長野県
日立駅	茨城県
常陸青柳駅	茨城県
常陸太田駅	茨城県
常陸大宮駅	茨城県
常陸鴻巣駅	茨城県
常陸大子駅	茨城県
常陸多賀駅	茨城県
常陸津田駅	茨城県
ひたち野うしく駅	茨城県
左堰駅	青森県
日詰駅	岩手県
日出谷駅	新潟県
一日市場駅	長野県
日向和田駅	東京都
日野駅	東京都
日野春駅	山梨県
日向駅	千葉県
平井駅	東京都
平泉駅	岩手県
平木田駅	新潟県
平倉駅	岩手県
平田駅	長野県
平滝駅	長野県
平塚駅	神奈川県
平内駅	岩手県
平林駅	新潟県
平間駅	神奈川県
平山駅	千葉県
広丘駅	長野県
弘前駅	青森県
広田駅	福島県
広戸駅	青森県
広野駅	福島県	兵庫県
日和田駅	福島県
深浦駅	青森県
深谷駅	埼玉県
吹上駅	埼玉県
福島駅	福島県	大阪府
福田町駅	宮城県
福俵駅	千葉県
福原駅	茨城県
吹浦駅	山形県
袋倉駅	群馬県
袋田駅	茨城県
布佐駅	千葉県
藤崎駅	青森県
藤沢駅	神奈川県
藤島駅	山形県
藤代駅	茨城県
藤田駅	福島県
藤根駅	岩手県
藤野駅	神奈川県
富士見駅	長野県
二田駅	秋田県
二ツ井駅	秋田県
双葉駅	福島県
二俣尾駅	東京都
二俣新町駅	千葉県
淵野辺駅	神奈川県
府中本町駅	東京都
吹越駅	青森県
福生駅	東京都
太海駅	千葉県
船岡駅	宮城県	京都府
舟形駅	山形県
船越駅	秋田県
船橋駅	千葉県
船橋法典駅	千葉県
船引駅	福島県
分倍河原駅	東京都
文挟駅	栃木県
府屋駅	新潟県
古川駅	宮城県
古口駅	山形県
古館駅	岩手県
古津駅	新潟県
分水駅	新潟県
艫作駅	青森県
蛇田駅	宮城県
弁天橋駅	神奈川県
宝積寺駅	栃木県
細野駅	長野県
保田駅	千葉県
穂高駅	長野県
ほっとゆだ駅	岩手県
保土ケ谷駅	神奈川県
保内駅	新潟県
本郷台駅	神奈川県
本塩釜駅	宮城県
本庄駅	埼玉県
本庄早稲田駅	埼玉県
誉田駅	千葉県
本千葉駅	千葉県
本名駅	福島県
本納駅	千葉県
本八戸駅	青森県
舞浜駅	千葉県
前潟駅	岩手県
前川駅	新潟県
前沢駅	岩手県
前橋駅	群馬県
前橋大島駅	群馬県
前谷地駅	宮城県
前山駅	秋田県
馬下駅	新潟県
巻駅	新潟県
馬来田駅	千葉県
幕張駅	千葉県
幕張豊砂駅	千葉県
幕張本郷駅	千葉県
間島駅	新潟県
升形駅	山形県
鱒沢駅	岩手県
真滝駅	岩手県
町田駅	東京都
松井田駅	群馬県
松尾駅	千葉県
松尾八幡平駅	岩手県
松神駅	青森県
松川駅	福島県
松岸駅	千葉県
松草駅	岩手県
松倉駅	岩手県
松島駅	宮城県
松島海岸駅	宮城県
松戸駅	千葉県
松原湖駅	長野県
松久駅	埼玉県
松本駅	長野県
松山町駅	宮城県
的場駅	埼玉県
馬流駅	長野県
真鶴駅	神奈川県
馬橋駅	千葉県
間々田駅	栃木県
真室川駅	山形県
万石浦駅	宮城県
万座・鹿沢口駅	群馬県
三門駅	千葉県
三河島駅	東京都
三郷駅	埼玉県	奈良県
美里駅	長野県
水沢駅	岩手県
水沢江刺駅	岩手県
三鷹駅	東京都
御嶽駅	東京都
御岳堂駅	宮城県
乱川駅	山形県
道川駅	秋田県
三岡駅	長野県
見附駅	新潟県
三関駅	秋田県
水戸駅	茨城県
みどり湖駅	長野県
水上駅	群馬県
南石井駅	福島県
南浦和駅	埼玉県
南大町駅	長野県
南小谷駅	長野県	長野県
南柏駅	千葉県
南神城駅	長野県
南越谷駅	埼玉県
南酒出駅	茨城県
南寒河江駅	山形県
南酒々井駅	千葉県
南新庄駅	山形県
南千住駅	東京都
南仙台駅	宮城県
南多摩駅	東京都
南鳥海駅	山形県
南出羽駅	山形県
南豊科駅	長野県
南中郷駅	茨城県
南流山駅	千葉県
南野駅	山形県
南橋本駅	神奈川県
南三原駅	千葉県
南福島駅	福島県
南船橋駅	千葉県
南古谷駅	埼玉県
南松本駅	長野県
南吉田駅	新潟県
南米沢駅	山形県
南与野駅	埼玉県
峰吉川駅	秋田県
三春駅	福島県
宮内駅	新潟県
宮城野原駅	宮城県
宮古駅	岩手県
宮ノ平駅	東京都
宮原駅	埼玉県
宮守駅	岩手県
宮山駅	神奈川県
明覚駅	埼玉県
妙法寺駅	新潟県
三厩駅	青森県
六日町駅	新潟県
向河原駅	神奈川県
向能代駅	秋田県
武蔵五日市駅	東京都
武蔵浦和駅	埼玉県
武蔵小金井駅	東京都
武蔵小杉駅	神奈川県
武蔵境駅	東京都
武蔵白石駅	神奈川県
武蔵新城駅	神奈川県
武蔵高萩駅	埼玉県
武蔵中原駅	神奈川県
武蔵引田駅	東京都
武蔵増戸駅	東京都
武蔵溝ノ口駅	神奈川県
陸奥赤石駅	青森県
陸奥岩崎駅	青森県
陸奥沢辺駅	青森県
陸奥白浜駅	青森県
陸奥鶴田駅	青森県
陸奥湊駅	青森県
陸奥森田駅	青森県
陸奥柳田駅	青森県
陸奥横浜駅	青森県
村井駅	長野県
村上駅	新潟県
村崎野駅	岩手県
村山駅	山形県
女鹿駅	山形県
目黒駅	東京都
目白駅	東京都
茂市駅	岩手県
舞木駅	福島県
最上駅	山形県
茂吉記念館前駅	山形県
本楯駅	山形県
本宮駅	福島県
本八幡駅	千葉県
物井駅	千葉県
茂原駅	千葉県
桃内駅	福島県
盛岡駅	岩手県
森岳駅	秋田県
森宮野原駅	長野県
毛呂駅	埼玉県
矢板駅	栃木県
八色駅	新潟県
矢川駅	東京都
谷河原駅	茨城県
八木原駅	群馬県
矢倉駅	群馬県
矢向駅	神奈川県
矢越駅	岩手県
矢代田駅	新潟県
安田駅	新潟県
谷田川駅	福島県
八千穂駅	長野県
八街駅	千葉県
八積駅	千葉県
柳津駅	宮城県
梁川駅	山梨県
柳田駅	秋田県
柳原駅	岩手県	愛媛県
簗場駅	長野県
矢野口駅	東京都
矢作駅	新潟県
矢幅駅	岩手県
弥彦駅	新潟県
藪神駅	新潟県
矢吹駅	福島県
矢部駅	神奈川県
谷保駅	東京都
山形駅	山形県
山方宿駅	茨城県
山岸駅	岩手県
山下駅	宮城県
矢祭山駅	福島県
山手駅	神奈川県
山寺駅	山形県
山都駅	福島県
大和駅	茨城県
山梨市駅	山梨県
山ノ目駅	岩手県
山前駅	栃木県
矢本駅	宮城県
鑓見内駅	秋田県
八幡宿駅	千葉県
結城駅	茨城県
有備館駅	宮城県
有楽町駅	東京都
湯河原駅	神奈川県
遊佐駅	山形県
湯沢駅	秋田県
油島駅	岩手県
湯瀬温泉駅	秋田県
ゆだ錦秋湖駅	岩手県
ゆだ高原駅	岩手県
湯檜曽駅	群馬県
湯本駅	福島県
八日市場駅	千葉県
洋光台駅	神奈川県
用土駅	埼玉県
横磯駅	青森県
横川駅	群馬県	広島県
横川目駅	岩手県
横倉駅	長野県
横芝駅	千葉県
横須賀駅	神奈川県
横田駅	千葉県
横手駅	秋田県
横浜駅	神奈川県
横堀駅	秋田県
横間駅	岩手県
吉川駅	埼玉県
吉川美南駅	埼玉県
吉田駅	新潟県
四街道駅	千葉県
四ツ倉駅	福島県
四ツ小屋駅	秋田県
四ツ谷駅	東京都
米沢駅	山形県
米山駅	新潟県
与野駅	埼玉県
与野本町駅	埼玉県
夜ノ森駅	福島県
蓬田駅	青森県
代々木駅	東京都
寄居駅	埼玉県
来迎寺駅	新潟県
礼拝駅	新潟県
陸前赤井駅	宮城県
陸前稲井駅	宮城県
陸前大塚駅	宮城県
陸前落合駅	宮城県
陸前小野駅	宮城県
陸前山王駅	宮城県
陸前白沢駅	宮城県
陸前高砂駅	宮城県
陸前富山駅	宮城県
陸前豊里駅	宮城県
陸前浜田駅	宮城県
陸前原ノ町駅	宮城県
陸前谷地駅	宮城県
陸前山下駅	宮城県
陸中大里駅	秋田県
陸中大橋駅	岩手県
陸中折居駅	岩手県
陸中川井駅	岩手県
陸中門崎駅	岩手県
陸中中野駅	岩手県
陸中夏井駅	岩手県
陸中松川駅	岩手県
陸中八木駅	岩手県
利府駅	宮城県
竜王駅	山梨県
龍ケ崎市駅	茨城県
両国駅	東京都
六原駅	岩手県
和賀仙人駅	岩手県
若宮駅	福島県
脇本駅	秋田県
涌谷駅	宮城県
和田駅	秋田県
和田浦駅	千葉県
渡波駅	宮城県
亘理駅	宮城県
和渕駅	宮城県
蕨駅	埼玉県
相賀駅	三重県
愛知御津駅	愛知県
相月駅	静岡県
逢妻駅	愛知県
愛野駅	静岡県
相見駅	愛知県
赤木駅	長野県
上松駅	長野県
阿漕駅	三重県
朝日駅	三重県
足柄駅	静岡県
芦川駅	山梨県
阿曽駅	三重県
新鹿駅	三重県
阿田和駅	三重県
熱田駅	愛知県
安倍川駅	静岡県
新居町駅	静岡県
荒尾駅	岐阜県	熊本県
有井駅	三重県
安城駅	愛知県
飯島駅	長野県
飯田駅	長野県
家城駅	三重県
池場駅	愛知県
石浜駅	愛知県
一身田駅	三重県
五十鈴ケ丘駅	三重県
出馬駅	静岡県
伊勢大井駅	三重県
伊勢奥津駅	三重県
伊勢柏崎駅	三重県
伊勢鎌倉駅	三重県
伊勢川口駅	三重県
井関駅	三重県
伊勢市駅	三重県
伊勢竹原駅	三重県
伊勢八太駅	三重県
伊勢八知駅	三重県
井田川駅	三重県
市川大門駅	山梨県
市川本町駅	山梨県
一志駅	三重県
市田駅	長野県
市ノ瀬駅	山梨県
井出駅	山梨県
伊那大島駅	長野県
伊那上郷駅	長野県
伊那北駅	長野県
稲子駅	静岡県
伊那小沢駅	長野県
稲沢駅	愛知県
伊那市駅	長野県
伊那新町駅	長野県
伊那田島駅	長野県
伊那福岡駅	長野県
伊那本郷駅	長野県
伊那松島駅	長野県
伊那八幡駅	長野県
猪谷駅	富山県	富山県
入山瀬駅	静岡県
磐田駅	静岡県
岩波駅	静岡県
鶯巣駅	長野県
牛久保駅	愛知県
内船駅	山梨県
打保駅	岐阜県
鵜殿駅	三重県
鵜沼駅	岐阜県
梅ケ谷駅	三重県
浦川駅	静岡県
永和駅	愛知県
江島駅	愛知県
恵那駅	岐阜県
相可駅	三重県
近江長岡駅	滋賀県
大内山駅	三重県
大岡駅	静岡県
大垣駅	岐阜県
大桑駅	長野県
大曽根駅	愛知県
大曽根浦駅	三重県
大嵐駅	静岡県
大高駅	愛知県
大田切駅	長野県
大泊駅	三重県
大府駅	愛知県
大海駅	愛知県
岡崎駅	愛知県
緒川駅	愛知県
興津駅	静岡県
落合川駅	岐阜県
落居駅	山梨県
乙川駅	愛知県
尾頭橋駅	愛知県
尾鷲駅	三重県
尾張一宮駅	愛知県
尾張森岡駅	愛知県
甲斐岩間駅	山梨県
甲斐上野駅	山梨県
甲斐大島駅	山梨県
甲斐住吉駅	山梨県
甲斐常葉駅	山梨県
各務ケ原駅	岐阜県
柿平駅	愛知県
掛川駅	静岡県
笠寺駅	愛知県
加佐登駅	三重県
鰍沢口駅	山梨県
柏原駅	滋賀県	兵庫県	大阪府
春日井駅	愛知県
賀田駅	三重県
片浜駅	静岡県
勝川駅	愛知県
門島駅	長野県
鼎駅	長野県
金谷駅	静岡県
金山駅	愛知県
可児駅	岐阜県
蟹江駅	愛知県
金手駅	山梨県
蒲郡駅	愛知県
釜戸駅	岐阜県
上麻生駅	岐阜県
上市場駅	静岡県
上大井駅	神奈川県
上片桐駅	長野県
上ノ庄駅	三重県
亀崎駅	愛知県
亀山駅	三重県	三重県
唐笠駅	長野県
刈谷駅	愛知県
川路駅	長野県
川添駅	三重県
河曲駅	三重県
河原田駅	三重県
函南駅	静岡県
蒲原駅	静岡県
紀伊井田駅	三重県
紀伊市木駅	三重県
紀伊長島駅	三重県
菊川駅	静岡県
木曽川駅	愛知県
木曽平沢駅	長野県
木曽福島駅	長野県
北殿駅	長野県
木ノ下駅	長野県
岐阜駅	岐阜県
岐阜羽島駅	岐阜県
京都駅	京都府	京都府
共和駅	愛知県
清洲駅	愛知県
切石駅	長野県
金野駅	長野県
九鬼駅	三重県
久々野駅	岐阜県
草薙駅	静岡県
久那土駅	山梨県
熊野市駅	三重県
倉本駅	長野県
桑名駅	三重県
毛賀駅	長野県
下呂駅	岐阜県
源道寺駅	静岡県
小井川駅	山梨県
小泉駅	岐阜県
神志山駅	三重県
高蔵寺駅	愛知県
幸田駅	愛知県
国母駅	山梨県
古虎渓駅	岐阜県
小坂井駅	愛知県
御殿場駅	静岡県
古井駅	岐阜県
駒ケ根駅	長野県
小町屋駅	長野県
小和田駅	静岡県
権現前駅	三重県
坂上駅	岐阜県
坂下駅	岐阜県
坂祝駅	岐阜県
相模金子駅	神奈川県
佐久間駅	静岡県
桜町駅	長野県
佐奈駅	三重県
醒ケ井駅	滋賀県
沢駅	長野県
沢渡駅	長野県
三ケ根駅	愛知県
塩之沢駅	山梨県
静岡駅	静岡県
為栗駅	長野県
芝川駅	静岡県
島田駅	静岡県	山口県
清水駅	静岡県
下麻生駅	岐阜県
下市田駅	長野県
下川合駅	静岡県
下切駅	岐阜県
下地駅	愛知県
下島駅	長野県
下曽我駅	神奈川県
下平駅	長野県
下土狩駅	静岡県
下庄駅	三重県
下部温泉駅	山梨県
下山村駅	長野県
下油井駅	岐阜県
十二兼駅	長野県
常永駅	山梨県
定光寺駅	愛知県
上呂駅	岐阜県
白川口駅	岐阜県
城西駅	静岡県
新大阪駅	大阪府	大阪府
新蒲原駅	静岡県
新宮駅	和歌山県	和歌山県
新所原駅	静岡県
新城駅	愛知県
新守山駅	愛知県
神領駅	愛知県
杉崎駅	岐阜県
杉原駅	岐阜県
裾野駅	静岡県
須原駅	長野県
駿河小山駅	静岡県
関ケ原駅	岐阜県
関ノ宮駅	三重県
洗馬駅	長野県
善光寺駅	山梨県
禅昌寺駅	岐阜県
蘇原駅	岐阜県
高茶屋駅	三重県
高塚駅	静岡県
高遠原駅	長野県
高山駅	岐阜県
多気駅	三重県
滝原駅	三重県
田切駅	長野県
武豊駅	愛知県
武並駅	岐阜県
駄科駅	長野県
多治見駅	岐阜県
田立駅	長野県
竪堀駅	静岡県
田畑駅	長野県
田丸駅	三重県
田本駅	長野県
垂井駅	岐阜県
千種駅	愛知県
茶臼山駅	愛知県
中部天竜駅	静岡県
千代駅	長野県
津駅	三重県
角川駅	岐阜県
鶴舞駅	愛知県
天竜川駅	静岡県
天竜峡駅	長野県
東栄駅	愛知県
東上駅	愛知県
十島駅	山梨県
土岐市駅	岐阜県
外城田駅	三重県
時又駅	長野県
徳和駅	三重県
栃原駅	三重県
鳥羽駅	三重県
富田浜駅	三重県
豊川駅	愛知県
豊田町駅	静岡県
豊橋駅	愛知県
鳥居駅	愛知県
那加駅	岐阜県
中井侍駅	長野県
長泉なめり駅	静岡県
中川辺駅	岐阜県
長篠城駅	愛知県
長島駅	三重県
中津川駅	岐阜県
長森駅	岐阜県
長山駅	愛知県
渚駅	岐阜県
南木曽駅	長野県
名古屋駅	愛知県
七久保駅	長野県
奈良井駅	長野県
贄川駅	長野県
二木島駅	三重県
西岡崎駅	愛知県
西岐阜駅	岐阜県
西小坂井駅	愛知県
西富士宮駅	静岡県
西焼津駅	静岡県
温田駅	長野県
沼久保駅	静岡県
沼津駅	静岡県
根本駅	岐阜県
野尻駅	長野県
野田城駅	愛知県
野田新町駅	愛知県
波高島駅	山梨県
波田須駅	三重県
八田駅	愛知県
羽場駅	長野県
浜松駅	静岡県
早瀬駅	静岡県
原駅	静岡県
原野駅	長野県
春田駅	愛知県
半田駅	愛知県
東浦駅	愛知県
東刈谷駅	愛知県
東静岡駅	静岡県
東新町駅	愛知県
東田子の浦駅	静岡県
東成岩駅	愛知県
東花輪駅	山梨県
東山北駅	神奈川県
飛騨一ノ宮駅	岐阜県
飛騨小坂駅	岐阜県
飛騨金山駅	岐阜県
飛騨国府駅	岐阜県
飛騨萩原駅	岐阜県
飛騨古川駅	岐阜県
飛騨細江駅	岐阜県
飛騨宮田駅	岐阜県
比津駅	三重県
日出塩駅	長野県
姫駅	岐阜県
平岡駅	長野県
枇杷島駅	愛知県
袋井駅	静岡県
富士駅	静岡県
藤枝駅	静岡県
富士岡駅	静岡県
富士川駅	静岡県
富士根駅	静岡県
富士宮駅	静岡県
二川駅	愛知県
二見浦駅	三重県
船津駅	三重県
船町駅	愛知県
弁天島駅	静岡県
上枝駅	岐阜県
穂積駅	岐阜県
本長篠駅	愛知県
舞阪駅	静岡県
米原駅	滋賀県	滋賀県
松阪駅	三重県
松下駅	三重県
松田駅	神奈川県
三河安城駅	愛知県
三河一宮駅	愛知県
三河大塚駅	愛知県
三河大野駅	愛知県
三河川合駅	愛知県
三河塩津駅	愛知県
三河東郷駅	愛知県
三河槙原駅	愛知県
三河三谷駅	愛知県
三木里駅	三重県
御厨駅	静岡県
水窪駅	静岡県
三島駅	静岡県
瑞浪駅	岐阜県
三瀬谷駅	三重県
南大高駅	愛知県
南甲府駅	山梨県
南御殿場駅	静岡県
南四日市駅	三重県
美濃赤坂駅	岐阜県
美濃太田駅	岐阜県
美濃川合駅	岐阜県
美乃坂本駅	岐阜県
三野瀬駅	三重県
身延駅	山梨県
宮川駅	三重県
宮木駅	長野県
宮田駅	長野県
宮ノ越駅	長野県
向市場駅	静岡県
用宗駅	静岡県
元善光寺駅	長野県
焼津駅	静岡県
谷峨駅	神奈川県
焼石駅	岐阜県
弥富駅	愛知県
藪原駅	長野県
山北駅	神奈川県
山田上口駅	三重県
山吹駅	長野県
由比駅	静岡県
柚木駅	静岡県
湯谷温泉駅	愛知県
吉原駅	静岡県
四日市駅	三重県
寄畑駅	山梨県
六合駅	静岡県
六軒駅	三重県
鷲津駅	静岡県
相生駅	兵庫県
相野駅	兵庫県
藍本駅	兵庫県
粟生駅	兵庫県
青倉駅	兵庫県
青野ケ原駅	兵庫県
青郷駅	福井県
青野山駅	島根県
青原駅	島根県
青谷駅	鳥取県
赤碕駅	鳥取県
明石駅	兵庫県
英賀保駅	兵庫県
上道駅	鳥取県	岡山県
阿川駅	山口県
安芸阿賀駅	広島県
あき亀山駅	広島県
安芸川尻駅	広島県
安芸幸崎駅	広島県
安芸津駅	広島県
安芸長束駅	広島県
安芸中野駅	広島県
安芸長浜駅	広島県
安芸矢口駅	広島県
厚狭駅	山口県
浅香駅	大阪府
朝霧駅	兵庫県
浅利駅	島根県
安治川口駅	大阪府
阿知須駅	山口県
足立駅	岡山県
阿品駅	広島県
芦原橋駅	大阪府
足守駅	岡山県
芦屋駅	兵庫県
足羽駅	福井県
安栖里駅	京都府
厚保駅	山口県
朝来駅	和歌山県
安土駅	滋賀県
安登駅	広島県
安曇川駅	滋賀県
我孫子町駅	大阪府
油田駅	富山県
油日駅	滋賀県
網干駅	兵庫県
尼崎駅	兵庫県
甘地駅	兵庫県
雨晴駅	富山県
余子駅	鳥取県
餘部駅	兵庫県
綾部駅	京都府
綾羅木駅	山口県
荒島駅	島根県
粟野駅	福井県
芦原温泉駅	福井県
飯井駅	山口県
飯浦駅	島根県
伊賀上野駅	三重県
伊上駅	山口県
生野駅	兵庫県
生野屋駅	山口県
居組駅	兵庫県
井倉駅	岡山県
石原駅	京都府
石蟹駅	岡山県
石部駅	滋賀県
石山駅	滋賀県
和泉砂川駅	大阪府
和泉鳥取駅	大阪府
和泉橋本駅	大阪府
和泉府中駅	大阪府
出雲坂根駅	島根県
出雲市駅	島根県
出雲神西駅	島根県
出雲大東駅	島根県
出雲三成駅	島根県
出雲八代駅	島根県
出雲横田駅	島根県
石生駅	兵庫県
五十猛駅	島根県
伊丹駅	兵庫県
板持駅	山口県
市岡駅	岡山県
市島駅	兵庫県
一乗谷駅	福井県
市波駅	福井県
櫟本駅	奈良県
市場駅	兵庫県
